id,pharmacy_id,drug_code,batch_number,expiry_date,quantity_on_hand,minimum_stock,unit_cost,days_to_expiry,value_at_risk_aed,tier
e60b7215-9e6b-48d9-b597-6f2c07fcaa3a,496cd94e-4f16-4a63-a599-7da8e75020a4,E43-2719-01111-01,SIM-B-FRNRET-E43271901111-HEALTHY-348,2026-10-12,54,21,11.86,114,640.44,WARNING
af5e8d13-97e3-44ba-ae6b-317c7425a5a7,b477cd79-c0e5-4dcf-9804-2be2ef47a936,J23-3586-02907-01,SIM-B-FRNRET-J23358602907-HEALTHY-051,2026-10-12,83,23,0.28,114,23.24,WARNING
200fe75f-d7bf-4c87-b416-8a0f592ff9da,f1c21a7b-b096-4416-ae32-343bb5fac048,J39-0165-01178-01,SIM-B-FGHMAI-J39016501178-HEALTHY-039,2026-10-12,225,40,0.68,114,153,WARNING
7a7c4ba3-4294-401d-b303-c0ab5f09d365,496cd94e-4f16-4a63-a599-7da8e75020a4,D82-2378-03891-01,BASE-COMM-05138,2026-10-13,27,11,35.38,115,955.26,WARNING
c0cc4ab5-15c6-490d-aede-a6a595d7378b,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,F69-1647-08883-02,SIM-B-FSCDIA-F69164708883-HEALTHY-059,2026-10-13,71,73,52.76,115,3745.96,WARNING
52abeb13-3faa-473a-a485-e1c15c1f2484,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,E04-2481-02913-01,SIM-B-FSCDIA-E04248102913-HEALTHY-156,2026-10-13,178,58,5.78,115,1028.84,WARNING
cc3ee6bd-1e1d-4b73-a3a3-3815d25ede29,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,J82-0131-03368-01,SIM-B-FSCDIA-J82013103368-HEALTHY-029,2026-10-13,126,54,6.31,115,795.06,WARNING
002dfc05-0a6f-4f6f-97d5-f3d33569c0e3,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,F69-1957-05730-01,SIM-B-FSCDIA-F69195705730-HEALTHY-239,2026-10-13,32,67,50.65,115,1620.8,WARNING
be067508-b4de-4c91-aee7-870bef0ce2ef,64b87f0b-d7de-46cc-9900-026be05d37d0,E50-4350-02706-01,SIM-B-FSCDAY-E50435002706-HEALTHY-035,2026-10-13,132,42,34.3,115,4527.6,WARNING
cfe13f6c-07c3-4175-aefc-c8cf83593ab8,496cd94e-4f16-4a63-a599-7da8e75020a4,E53-5908-06137-01,SIM-B-FRNRET-E53590806137-HEALTHY-061,2026-10-13,370,16,2.72,115,1006.4,WARNING
b643925a-6a67-4c1d-b87f-95749572715d,496cd94e-4f16-4a63-a599-7da8e75020a4,J23-3592-00512-01,SIM-B-FRNRET-J23359200512-HEALTHY-252,2026-10-13,361,27,0.34,115,122.74,WARNING
956559af-426f-4a8c-a0f9-24bb79a91096,b477cd79-c0e5-4dcf-9804-2be2ef47a936,F36-6114-06322-01,SIM-B-FRNRET-F36611406322-HEALTHY-132,2026-10-13,39,44,126.62,115,4938.18,WARNING
2c45a580-4ead-43e7-9d8d-bc307b12f3ff,b477cd79-c0e5-4dcf-9804-2be2ef47a936,F30-5399-05681-01,SIM-B-FRNRET-F30539905681-HEALTHY-126,2026-10-13,121,47,2.45,115,296.45,WARNING
2dc62164-68b9-4cf5-916d-4d32e111e3e7,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,F91-E127-03894-01,SIM-B-FRNRET-F91E12703894-HEALTHY-266,2026-10-13,312,20,2.21,115,689.52,WARNING
75c5f9d9-dc39-4e8e-9e52-296931f1291b,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,F67-5477-05003-01,SIM-B-FRNRET-F67547705003-HEALTHY-123,2026-10-13,156,52,12.74,115,1987.44,WARNING
8023f719-4a54-4f70-a725-d37fa19d2db4,63078148-c8f6-4537-b3f2-edcec7fd1bd4,F92-2145-03527-01,SIM-B-FRNRET-F92214503527-HEALTHY-273,2026-10-13,384,55,3.81,115,1463.04,WARNING
d99a4299-e6cf-4fef-b276-b7a026adbdf8,63078148-c8f6-4537-b3f2-edcec7fd1bd4,F91-D246-17944-01,SIM-B-FRNRET-F91D24617944-HEALTHY-328,2026-10-13,215,18,1.96,115,421.4,WARNING
3ca7661d-6de8-485b-8ef0-38eb60e57f22,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,J30-6200-04970-01,SIM-B-FRNRET-J30620004970-HEALTHY-346,2026-10-13,484,46,1.73,115,837.32,WARNING
49465c01-08e3-49f8-8300-b708af09431f,0084942a-7f9c-4342-a2ef-afdd30ce7796,EK2-A365-10933-01,SIM-B-FALCON-EK2A36510933-HEALTHY-210,2026-10-13,61,23,9.43,115,575.23,WARNING
d0e6694c-2e0a-41c2-b7ca-80b73ce28579,64ff710c-c989-40e3-85a9-f7dbf941e486,F27-4674-03774-01,SIM-B-EMERGE-F27467403774-HEALTHY-272,2026-10-13,50,49,75,115,3750,WARNING
b75ba493-3d81-4160-85a7-0941e516e069,f1c21a7b-b096-4416-ae32-343bb5fac048,FS6-A696-11455-01,SIM-B-FGHMAI-FS6A69611455-HEALTHY-205,2026-10-13,63,60,23,115,1449,WARNING
dd12e475-b748-46b3-89b1-cbd5b2303116,3b42936b-7b0f-4d51-806d-8ac6eab5009c,FT0-C010-02829-01,SIM-B-FSCAMB-FT0C01002829-PRE_OOS-010,2026-10-13,76,77,22.79,115,1732.04,WARNING
5b9a2ab9-aff6-4875-9965-ec2a4620abd8,0084942a-7f9c-4342-a2ef-afdd30ce7796,A96-0333-05521-01,ENH-MAIN-00792,2026-10-14,60,19,61.51,116,3690.6,WARNING
ec38b128-5a19-453e-8340-8721236d9254,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,A36-2499-02953-01,BASE-ER-02355,2026-10-14,69,19,78.32,116,5404.08,WARNING
95795216-3755-4af7-bcaa-463eadd17bff,0084942a-7f9c-4342-a2ef-afdd30ce7796,B97-0672-02153-01,BASE-GENE-03570,2026-10-14,8,4,231.18,116,1849.44,WARNING
ead907da-409d-45d6-99ca-5e4e7b953331,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,J83-A202-00121-02,SIM-B-FSCONC-J83A20200121-HEALTHY-245,2026-10-14,17,54,150,116,2550,WARNING
17c2f7ed-677f-4924-af59-e75e5d227838,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,FT0-1472-18887-01,SIM-B-FSCONC-FT0147218887-HEALTHY-324,2026-10-14,194,52,8.96,116,1738.24,WARNING
84589909-96c2-443e-93d1-8a955e877c47,3ac8d640-6143-48b1-847a-ec720633e254,J30-6200-04973-01,SIM-B-FSCCAR-J30620004973-HEALTHY-320,2026-10-14,217,51,1.43,116,310.31,WARNING
977ccd72-83b0-434b-8319-3d951e7421a5,64b87f0b-d7de-46cc-9900-026be05d37d0,J23-3967-04141-02,SIM-B-FSCDAY-J23396704141-HEALTHY-033,2026-10-14,274,23,1.84,116,504.16,WARNING
f62a24e6-755f-4f40-b096-da13bd867b4f,3b42936b-7b0f-4d51-806d-8ac6eab5009c,J30-6563-03613-01,SIM-B-FSCAMB-J30656303613-PRE_OOS-015,2026-10-14,81,71,1.26,116,102.06,WARNING
ce734526-2630-4faa-abf2-7b5c876380da,b477cd79-c0e5-4dcf-9804-2be2ef47a936,E54-5584-02099-01,SIM-B-FRNRET-E54558402099-HEALTHY-142,2026-10-14,103,39,3.85,116,396.55,WARNING
c474a018-1b4a-43fd-b529-97f2a9a6c915,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,DP7-A034-12442-02,SIM-B-FRNRET-DP7A03412442-HEALTHY-289,2026-10-14,19,37,107.23,116,2037.37,WARNING
dcd7e1a2-61a0-4808-bfb9-30198ed0deb1,63078148-c8f6-4537-b3f2-edcec7fd1bd4,J23-3598-01097-01,SIM-B-FRNRET-J23359801097-LOW_STOCK-003,2026-10-14,31,54,5.89,116,182.59,WARNING
f3c2950b-b65d-4dce-8429-406f39d23289,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,D01-1140-05967-01,BASE-COMM-07350,2026-10-15,1,4,335.19,117,335.19,WARNING
81debecf-cee2-410f-b305-4d7810052e81,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,EG1-A351-01552-01,SIM-B-FGHORP-EG1A35101552-HEALTHY-142,2026-10-15,50,71,37.8,117,1890,WARNING
e8d193da-bbf9-4b79-91db-9fa99d2d1f63,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,J82-5823-03848-01,SIM-B-FSCONC-J82582303848-HEALTHY-135,2026-10-15,160,70,7.43,117,1188.8,WARNING
c6c7bfd0-2393-4819-9e1c-139d1ee4354a,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,F69-1957-05730-01,SIM-B-FSCONC-F69195705730-HEALTHY-180,2026-10-15,35,68,50.65,117,1772.75,WARNING
4bda917c-eada-4d25-8431-01893cf2bc6b,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,E12-3499-20179-01,SIM-B-FSCDIA-E12349920179-HEALTHY-087,2026-10-15,69,43,155,117,10695,WARNING
c9a65c0f-973c-46b0-8da8-74912ebb3f61,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,J80-5018-05903-01,SIM-B-FSCDIA-J80501805903-HEALTHY-364,2026-10-15,37,32,61.6,117,2279.2,WARNING
6d805c87-bfad-4f70-8a1d-d18514845154,64b87f0b-d7de-46cc-9900-026be05d37d0,J39-4212-04568-01,SIM-B-FSCDAY-J39421204568-HEALTHY-063,2026-10-15,48,26,8.95,117,429.6,WARNING
9bf1ee35-4cbf-4204-ad7f-2f1c19b5686d,3ac8d640-6143-48b1-847a-ec720633e254,F26-7892-06347-01,SIM-B-FSCCAR-F26789206347-HEALTHY-216,2026-10-15,34,59,112.4,117,3821.6,WARNING
c32ed8e3-9681-49ff-a801-a21cd5ad9d7e,3ac8d640-6143-48b1-847a-ec720633e254,J30-6545-03501-01,SIM-B-FSCCAR-J30654503501-HEALTHY-279,2026-10-15,71,40,14.77,117,1048.67,WARNING
a6f6ccb9-1486-4521-b379-1fcf296732b1,64ff710c-c989-40e3-85a9-f7dbf941e486,J23-3580-00334-01,SIM-B-EMERGE-J23358000334-HEALTHY-311,2026-10-15,362,30,0.57,117,206.34,WARNING
e66e791f-615e-436e-81d8-3a00f320183d,64ff710c-c989-40e3-85a9-f7dbf941e486,F27-8587-08489-01,SIM-B-EMERGE-F27858708489-LOW_STOCK-004,2026-10-15,29,48,66.82,117,1937.78,WARNING
e73f85e3-c6ec-404c-a4ba-6e7f5e73d145,f1c21a7b-b096-4416-ae32-343bb5fac048,F26-8148-07932-01,SIM-B-FGHMAI-F26814807932-PRE_OOS-025,2026-10-16,75,68,130.41,118,9780.75,WARNING
46adf604-3cc8-4e33-a55d-730afddf327f,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,F98-D845-18853-01,SIM-B-FGHEME-F98D84518853-HEALTHY-121,2026-10-16,24,56,8.12,118,194.88,WARNING
7b47810b-1c43-479b-bb99-a120cbffc22d,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,F24-5848-06058-02,SIM-B-FSCDIA-F24584806058-HEALTHY-124,2026-10-16,39,48,66.4,118,2589.6,WARNING
53f63c65-49da-49cc-a3ef-4842a5b398cc,3b42936b-7b0f-4d51-806d-8ac6eab5009c,E04-2481-02913-02,SIM-B-FSCAMB-E04248102913-HEALTHY-297,2026-10-16,112,71,13.75,118,1540,WARNING
09cde4b9-d9a5-4fe5-91b9-af636f1d0d82,64ff710c-c989-40e3-85a9-f7dbf941e486,E56-2033-02483-01,SIM-B-EMERGE-E56203302483-HEALTHY-078,2026-10-16,16,37,607,118,9712,WARNING
28963217-410e-4de8-9644-bb080a73b610,f1c21a7b-b096-4416-ae32-343bb5fac048,J81-1480-00888-01,SIM-B-FGHMAI-J81148000888-HEALTHY-338,2026-10-16,52,47,10.17,118,528.84,WARNING
b07e4340-a8a2-48d2-be6c-e5c129cbd609,f1c21a7b-b096-4416-ae32-343bb5fac048,EC5-C450-02278-01,SIM-B-FGHMAI-EC5C45002278-HEALTHY-341,2026-10-17,479,67,1.46,119,699.34,WARNING
ab59a8ea-acbb-4dc4-8b99-15c1e1079657,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,E42-2718-01019-01,SIM-B-FGHORP-E42271801019-HEALTHY-303,2026-10-17,89,38,22.62,119,2013.18,WARNING
abe1f275-2412-4e6a-8c86-6631924f7b89,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,EY2-D777-05399-01,SIM-B-FGHORP-EY2D77705399-HEALTHY-093,2026-10-17,246,43,1.14,119,280.44,WARNING
e02701e0-b3fe-47c0-9ac3-ca9223adeea7,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,J82-6672-03885-01,SIM-B-FSCONC-J82667203885-HEALTHY-335,2026-10-17,63,80,5.77,119,363.51,WARNING
56617de0-444d-4413-a4c3-f4240dbaeaec,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,J23-3598-01095-02,SIM-B-FSCDIA-J23359801095-HEALTHY-172,2026-10-17,192,26,2.89,119,554.88,WARNING
cf595f85-a4d6-45e1-9df0-8eb271fbefcf,64b87f0b-d7de-46cc-9900-026be05d37d0,DO2-C136-14492-01,SIM-B-FSCDAY-DO2C13614492-LOW_STOCK-017,2026-10-17,16,70,40,119,640,WARNING
0b9f4e85-502a-42d4-93b0-6b55dd9f671c,64b87f0b-d7de-46cc-9900-026be05d37d0,J30-6818-01123-01,SIM-B-FSCDAY-J30681801123-HEALTHY-034,2026-10-17,27,32,10.38,119,280.26,WARNING
e2598400-c053-42cf-b5de-9d098c7aba4c,496cd94e-4f16-4a63-a599-7da8e75020a4,EY2-D525-18089-01,SIM-B-FRNRET-EY2D52518089-HEALTHY-045,2026-10-17,121,29,13.19,119,1595.99,WARNING
cf92fed7-f308-4dea-8944-1fe1a609a2f6,3b42936b-7b0f-4d51-806d-8ac6eab5009c,FQ3-A670-11584-02,SIM-B-FSCAMB-FQ3A67011584-HEALTHY-265,2026-10-17,440,55,3.03,119,1333.2,WARNING
25cccfed-e9e0-410e-be41-2b208d94c3c4,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,EV7-B112-12259-01,SIM-B-FRNRET-EV7B11212259-HEALTHY-146,2026-10-17,149,44,32.52,119,4845.48,WARNING
d5b69efc-d5f9-4000-8571-b3faed9bb8b2,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,J81-1482-00884-01,SIM-B-FRNRET-J81148200884-HEALTHY-275,2026-10-17,435,24,1.45,119,630.75,WARNING
ac27e7e2-ae1b-4885-8055-6c97515272f3,63078148-c8f6-4537-b3f2-edcec7fd1bd4,FS6-A696-11455-01,SIM-B-FRNRET-FS6A69611455-HEALTHY-085,2026-10-17,49,20,23,119,1127,WARNING
a2673f16-8683-42de-8e2b-a8534d9fdff0,0084942a-7f9c-4342-a2ef-afdd30ce7796,J21-6230-04972-01,SIM-B-FALCON-J21623004972-HEALTHY-064,2026-10-17,68,51,2.41,119,163.88,WARNING
376f69bb-f60e-4fd5-b31b-374cf3216350,f1c21a7b-b096-4416-ae32-343bb5fac048,E50-B636-13360-01,SIM-B-FGHMAI-E50B63613360-HEALTHY-081,2026-10-18,97,78,34.3,120,3327.1,WARNING
9210d486-c89b-4401-a846-86df14581e23,0084942a-7f9c-4342-a2ef-afdd30ce7796,R69-1713-02120-01,BASE-GENE-05184,2026-10-18,20,10,28.76,120,575.2,WARNING
4dd2e76e-b13c-48da-b45a-86e37ef5f8f8,63078148-c8f6-4537-b3f2-edcec7fd1bd4,J45-1780-00307-01,BASE-COMM-07393,2026-10-18,42,15,70.96,120,2980.32,WARNING
6c6cdb18-fb21-43d6-b105-2e2df2ffbb2c,3ac8d640-6143-48b1-847a-ec720633e254,N37-7225-06710-01,ENH-FSC-CARD-03835,2026-10-18,49,18,91.48,120,4482.52,WARNING
4de472a8-29ae-49b5-9587-3f9e1161faf6,3ac8d640-6143-48b1-847a-ec720633e254,F91-E115-19587-01,SIM-B-FSCCAR-F91E11519587-LOW_STOCK-005,2026-10-18,36,50,10.28,120,370.08,WARNING
f295d1ad-3fd6-4916-8d78-42a35a8348bd,64b87f0b-d7de-46cc-9900-026be05d37d0,J39-6180-06366-01,SIM-B-FSCDAY-J39618006366-HEALTHY-194,2026-10-18,436,20,2.47,120,1076.92,WARNING
cd503650-1a7f-4eb2-a05a-22c3c8ade14f,3b42936b-7b0f-4d51-806d-8ac6eab5009c,F27-3775-03468-01,SIM-B-FSCAMB-F27377503468-HEALTHY-284,2026-10-18,186,37,44,120,8184,WARNING
9b4a839e-4f75-4fe5-8cdd-0c294bd943d4,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,FT0-0439-00940-02,SIM-B-FRNRET-FT0043900940-HEALTHY-023,2026-10-18,196,43,2.18,120,427.28,WARNING
3f892378-8103-468d-b05f-7f49efc2d7f4,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,FL9-A490-11352-01,SIM-B-FRNRET-FL9A49011352-HEALTHY-314,2026-10-18,34,32,44.25,120,1504.5,WARNING
c00f2d93-2ade-427c-a6d7-268061f9cf13,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,F91-D775-18717-01,SIM-B-FRNRET-F91D77518717-PRE_OOS-000,2026-10-18,32,35,43.02,120,1376.64,WARNING
49f3d610-f7b5-479e-b5c3-a68859656c15,0084942a-7f9c-4342-a2ef-afdd30ce7796,J23-7075-01581-01,ENH-MAIN-00550,2026-10-19,38,13,57.16,121,2172.08,WARNING
dbcb6469-efcd-41f4-9f2a-58448e80ff9b,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,AW9-D068-17130-01,BASE-ER-06379,2026-10-19,53,22,4.89,121,259.17,WARNING
30043d70-f264-4ee6-b241-513f5e2d0638,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,E11-4705-07508-01,SIM-B-FGHEME-E11470507508-HEALTHY-187,2026-10-19,33,29,8.23,121,271.59,WARNING
0f2b5549-9859-4cbe-85b0-5941108e931d,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,J41-1162-05199-01,SIM-B-FSCDIA-J41116205199-HEALTHY-027,2026-10-19,14,22,59.09,121,827.26,WARNING
a63d8c2b-218e-44d8-9e87-f05d68926199,3b42936b-7b0f-4d51-806d-8ac6eab5009c,F68-1941-02414-01,SIM-B-FSCAMB-F68194102414-HEALTHY-094,2026-10-19,169,60,5.13,121,866.97,WARNING
a4577ca6-9cb5-4b09-833c-cd24c2c614f8,3b42936b-7b0f-4d51-806d-8ac6eab5009c,J33-3170-03907-01,SIM-B-FSCAMB-J33317003907-HEALTHY-323,2026-10-19,319,50,0.95,121,303.05,WARNING
4b86c8a5-122c-427e-9030-dea03f33eb9c,b477cd79-c0e5-4dcf-9804-2be2ef47a936,J23-4111-01219-02,SIM-B-FRNRET-J23411101219-HEALTHY-238,2026-10-19,104,31,1.61,121,167.44,WARNING
3876112f-f6e4-4c01-b600-5a10c28eff42,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,EB6-9422-09613-02,SIM-B-FRNRET-EB6942209613-HEALTHY-114,2026-10-19,302,39,4.26,121,1286.52,WARNING
6eabc3b9-6fd2-48f4-9c73-617217523a26,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,J35-2852-02232-01,SIM-B-FRNRET-J35285202232-HEALTHY-112,2026-10-19,67,23,33.76,121,2261.92,WARNING
8d8a0a06-6880-4326-abd1-93365a2f30a6,63078148-c8f6-4537-b3f2-edcec7fd1bd4,F91-E134-19740-01,SIM-B-FRNRET-F91E13419740-HEALTHY-244,2026-10-19,267,47,2.3,121,614.1,WARNING
e6c1a06c-51c5-4506-b751-9f373c5a54a5,0084942a-7f9c-4342-a2ef-afdd30ce7796,F24-3666-02635-01,SIM-B-FALCON-F24366602635-HEALTHY-024,2026-10-19,83,49,29.34,121,2435.22,WARNING
bf80c57a-f60b-4981-8b57-4396a760966f,e8b717ca-3dbe-481d-a83a-1ac5aeb522fe,F69-1957-05731-01,SIM-B-FGHEME-F69195705731-HEALTHY-069,2026-10-19,64,79,50.65,121,3241.6,WARNING
eba6ff61-ec6b-41ba-903d-f93942a780f8,f1c21a7b-b096-4416-ae32-343bb5fac048,FT0-1472-10598-01,SIM-B-FGHMAI-FT0147210598-HEALTHY-181,2026-10-20,498,34,2.54,122,1264.92,WARNING
2e60988c-721f-4d22-9e27-6cf8bb5fd051,3b42936b-7b0f-4d51-806d-8ac6eab5009c,J23-3583-04165-01,SIM-B-FSCAMB-J23358304165-HEALTHY-186,2026-10-20,106,52,8.49,122,899.94,WARNING
05ae7494-d7c2-4827-b2c9-5bf4bd38513c,496cd94e-4f16-4a63-a599-7da8e75020a4,J81-1481-00889-01,SIM-B-FRNRET-J81148100889-HEALTHY-034,2026-10-20,65,34,15.36,122,998.4,WARNING
b8ce87e3-9752-4bd8-856e-90df583d71d7,b477cd79-c0e5-4dcf-9804-2be2ef47a936,F26-0567-00640-04,SIM-B-FRNRET-F26056700640-HEALTHY-010,2026-10-20,22,54,32.09,122,705.98,WARNING
0b24dd92-07fb-493a-bfa7-898000894e05,c8deb8a8-4c5d-44b5-86c8-95a61cd4731e,J81-1482-00885-02,SIM-B-FRNRET-J81148200885-PRE_OOS-005,2026-10-20,62,58,2.75,122,170.5,WARNING
cbe3fad9-90e9-4e8d-9b0c-48ecd607de06,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,EC5-E485-20610-01,SIM-B-FRNRET-EC5E48520610-HEALTHY-027,2026-10-20,158,31,1.1,122,173.8,WARNING
35cf3fad-7bdf-4b33-a2e5-05ead043e6f5,63078148-c8f6-4537-b3f2-edcec7fd1bd4,FA4-A486-11159-01,SIM-B-FRNRET-FA4A48611159-HEALTHY-284,2026-10-20,378,18,3.41,122,1288.98,WARNING
f3deb7db-d1b0-403e-ace6-b6a1c4ab6b74,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,EA1-E285-20041-01,SIM-B-FSCONC-EA1E28520041-HEALTHY-257,2026-10-21,101,28,37.37,123,3774.37,WARNING
d5d30a66-986d-4197-92c8-25952683689b,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,J87-3908-03983-01,SIM-B-FSCONC-J87390803983-HEALTHY-346,2026-10-21,145,30,15.17,123,2199.65,WARNING
0cf66012-9539-4511-8802-a4725f62c2ba,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,J33-2294-03928-01,SIM-B-FSCDIA-J33229403928-HEALTHY-340,2026-10-21,89,36,0.58,123,51.62,WARNING
b49e7ac4-ac03-4fcd-a9c6-30b955f50452,64b87f0b-d7de-46cc-9900-026be05d37d0,EY2-C608-05397-01,SIM-B-FSCDAY-EY2C60805397-HEALTHY-006,2026-10-21,116,70,2.01,123,233.16,WARNING
884adf87-4ff5-4112-95d5-127a2842d7db,496cd94e-4f16-4a63-a599-7da8e75020a4,EE7-2855-11079-02,SIM-B-FRNRET-EE7285511079-HEALTHY-059,2026-10-21,148,38,17.48,123,2587.04,WARNING
c8e8a6b1-a3ef-4d75-8411-a74244d681a4,b477cd79-c0e5-4dcf-9804-2be2ef47a936,F26-A071-10502-02,SIM-B-FRNRET-F26A07110502-HEALTHY-235,2026-10-21,64,25,102.82,123,6580.48,WARNING
1335fa9c-e371-489e-b449-75eaddcded47,63078148-c8f6-4537-b3f2-edcec7fd1bd4,J30-6563-03613-01,SIM-B-FRNRET-J30656303613-HEALTHY-211,2026-10-21,19,24,1.26,123,23.94,WARNING
d5a6e58a-ba7d-4253-8f42-6a0bd9309397,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,F91-D775-18715-01,SIM-B-FRNRET-F91D77518715-LOW_STOCK-031,2026-10-21,24,57,22.08,123,529.92,WARNING
ceb89881-c4a5-49bd-b6fa-7054122fbb37,63078148-c8f6-4537-b3f2-edcec7fd1bd4,F91-D550-18141-01,SIM-B-FRNRET-F91D55018141-HEALTHY-288,2026-10-21,464,60,2.02,123,937.28,WARNING
50520826-6a6e-4fa8-95f5-2bd7a8fc445e,64ff710c-c989-40e3-85a9-f7dbf941e486,F98-D744-18607-01,SIM-B-EMERGE-F98D74418607-HEALTHY-018,2026-10-21,66,73,7.86,123,518.76,WARNING
d57c325b-6118-462d-b176-0630254c7bdb,64ff710c-c989-40e3-85a9-f7dbf941e486,J30-6801-01938-01,SIM-B-EMERGE-J30680101938-HEALTHY-076,2026-10-21,175,70,0.33,123,57.75,WARNING
ab9bede4-496d-4d39-be5a-dcf18253f5d3,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,EB3-7841-00733-02,SIM-B-FGHORP-EB3784100733-PRE_OOS-019,2026-10-21,48,48,350,123,16800,WARNING
ab91187c-8b26-4f1a-bded-d4aa6ad03158,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,J23-3575-04309-01,SIM-B-FRNRET-J23357504309-HEALTHY-180,2026-10-21,91,59,7.71,123,701.61,WARNING
4998ff08-1169-42a9-aac9-9ffd622e15f5,0084942a-7f9c-4342-a2ef-afdd30ce7796,F91-D374-17772-01,SIM-B-FALCON-F91D37417772-HEALTHY-136,2026-10-21,485,71,4.4,123,2134,WARNING
a2504225-ceb5-4e80-9566-18ac371d711c,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,H21-3342-03907-02,BASE-COMM-04572,2026-10-22,70,21,5.57,124,389.9,WARNING
d878a9fd-1dee-47f1-a273-46e0e999fe6c,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,G05-2931-03394-01,ENH-FSC-DIAL-03304,2026-10-22,19,14,36.21,124,687.99,WARNING
ef635d17-0cdf-47b2-96d2-859be0681f79,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,F26-0567-00641-05,SIM-B-FSCONC-F26056700641-HEALTHY-007,2026-10-22,41,24,35.9,124,1471.9,WARNING
f958c5a7-9c63-42b3-af4c-e4b92fd36ffe,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,F68-4001-04358-01,SIM-B-FSCONC-F68400104358-PRE_OOS-004,2026-10-22,46,49,0.33,124,15.18,WARNING
4db42615-ab41-472a-9920-8da3a3a092ac,3ac8d640-6143-48b1-847a-ec720633e254,E45-4069-03161-01,SIM-B-FSCCAR-E45406903161-HEALTHY-299,2026-10-22,96,22,0.34,124,32.64,WARNING
a82ad32b-44db-408a-bf50-7335ae8216cb,8e5d3a05-f0d7-4a5a-9272-3b9b73802c23,EU8-A427-11061-01,SIM-B-FSCDIA-EU8A42711061-LOW_STOCK-012,2026-10-22,79,80,11.11,124,877.69,WARNING
adfe380e-bd83-4d67-aab5-2a65b6956246,3ac8d640-6143-48b1-847a-ec720633e254,F26-1673-00132-02,SIM-B-FSCCAR-F26167300132-PRE_OOS-011,2026-10-22,32,41,84.41,124,2701.12,WARNING
86893fe4-a3a0-42ae-9609-e28e68930d87,496cd94e-4f16-4a63-a599-7da8e75020a4,F24-5848-06058-01,SIM-B-FRNRET-F24584806058-HEALTHY-253,2026-10-22,55,57,118.4,124,6512,WARNING
afd78109-742b-48af-84a4-5b482d4b82cb,496cd94e-4f16-4a63-a599-7da8e75020a4,E16-0930-01204-01,SIM-B-FRNRET-E16093001204-HEALTHY-241,2026-10-22,157,16,0.58,124,91.06,WARNING
0bc8b1b6-f9c2-444f-b4fe-c3a647c96585,b477cd79-c0e5-4dcf-9804-2be2ef47a936,J39-3701-05313-01,SIM-B-FRNRET-J39370105313-HEALTHY-315,2026-10-22,157,44,24.52,124,3849.64,WARNING
8c9a3088-df84-4855-89f5-73ecf068a6b0,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,F38-2122-05927-01,SIM-B-FRNRET-F38212205927-HEALTHY-301,2026-10-22,183,28,0.75,124,137.25,WARNING
