id,pharmacy_id,drug_code,batch_number,expiry_date,quantity_on_hand,minimum_stock,maximum_stock,unit_cost,inventory_status,received_date,stock_status,inventory_value_aed
f167ff00-cc66-47ca-a0a5-2b6f04f14e66,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,FL9-A648-11574-01,SIM-B-FGHORP-FL9A64811574-HEALTHY-162,2028-03-23,0,78,390,69.5,ACTIVE,2026-05-02,OUT_OF_STOCK,0
4fa1cc3e-6a28-4db4-a385-ffe026264f6c,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J91-2171-00780-01,SIM-B-FGHORP-J91217100780-HEALTHY-165,2028-01-12,0,43,215,26.51,ACTIVE,2026-01-06,OUT_OF_STOCK,0
49cf0b8a-0403-4c0a-8fa7-955de80b2830,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J74-E086-19619-01,SIM-B-FGHORP-J74E08619619-HEALTHY-200,2028-01-20,0,56,224,288.18,ACTIVE,2026-05-02,OUT_OF_STOCK,0
ccc07f41-14bb-4213-b2f3-9ea12874dc5d,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,F69-3652-03624-01,SIM-B-FGHORP-F69365203624-HEALTHY-208,2027-06-13,0,20,60,141.81,ACTIVE,2025-12-31,OUT_OF_STOCK,0
a433e9bf-4d82-491d-b85c-aa1956448598,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,E44-0538-02988-02,SIM-B-FGHORP-E44053802988-HEALTHY-209,2027-03-13,0,54,162,43.9,ACTIVE,2026-04-30,OUT_OF_STOCK,0
e0454ecd-611d-4b0b-b876-2bef1058ebe8,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,E53-1662-00588-01,SIM-B-FGHORP-E53166200588-HEALTHY-210,2028-02-11,0,60,180,2.39,ACTIVE,2026-03-28,OUT_OF_STOCK,0
20e39881-e9f9-4d89-b533-874cc1c56b3c,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,E45-6417-05024-01,SIM-B-FGHORP-E45641705024-HEALTHY-212,2028-02-04,0,62,310,107.54,ACTIVE,2026-04-24,OUT_OF_STOCK,0
3ef3f2e1-186d-477f-b2c4-e494d300f661,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,E10-3499-05256-01,SIM-B-FGHORP-E10349905256-HEALTHY-215,2027-11-15,0,78,312,431.51,ACTIVE,2026-01-26,OUT_OF_STOCK,0
b69612b9-3b01-442c-ad70-81c54d88c901,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J73-9722-10069-01,SIM-B-FGHORP-J73972210069-HEALTHY-252,2028-06-06,0,47,235,738.59,ACTIVE,2026-03-08,OUT_OF_STOCK,0
d7ac7dbd-76c1-43a2-8f99-419a149b2b99,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J33-2921-02745-01,SIM-B-FGHORP-J33292102745-HEALTHY-307,2028-01-10,0,22,66,2.67,ACTIVE,2026-02-14,OUT_OF_STOCK,0
31e98ac9-032f-437f-a37a-5ffffac78f4a,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J73-4574-00388-01,SIM-B-FGHORP-J73457400388-HEALTHY-312,2027-06-20,0,37,185,312.32,ACTIVE,2026-03-21,OUT_OF_STOCK,0
76469571-a77c-4c67-a512-291bd886648b,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J74-3799-01366-01,SIM-B-FGHORP-J74379901366-HEALTHY-314,2026-10-04,0,24,72,1519.38,ACTIVE,2026-02-27,OUT_OF_STOCK,0
1a8988cb-eb32-4057-a72c-21195155d374,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,DQ9-5398-05684-02,SIM-B-FGHORP-DQ9539805684-HEALTHY-354,2028-04-27,0,68,204,155,ACTIVE,2025-12-23,OUT_OF_STOCK,0
3873478a-9557-4f02-b8ca-582976985610,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J75-3798-04560-01,SIM-B-FGHORP-J75379804560-HEALTHY-358,2028-01-04,0,63,189,480.3,ACTIVE,2026-04-27,OUT_OF_STOCK,0
42bbf0fa-f6b4-410c-a026-5903e9cba825,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,FT0-5671-00943-01,SIM-B-FGHORP-FT0567100943-LOW_STOCK-019,2028-01-20,0,26,130,4.65,ACTIVE,2026-04-19,OUT_OF_STOCK,0
a430493d-d545-48d7-a95a-02ad2d3f1f0f,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,E13-0399-05211-01,SIM-B-FGHORP-E13039905211-LOW_STOCK-020,2026-10-17,0,63,315,1.63,ACTIVE,2026-03-06,OUT_OF_STOCK,0
efaad0c2-50ca-4933-848d-397435ed8007,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J82-A099-04147-01,SIM-B-FGHORP-J82A09904147-LOW_STOCK-022,2027-06-05,0,59,295,19.25,ACTIVE,2026-01-17,OUT_OF_STOCK,0
aec18124-be71-4e0f-ad8c-ccc15c1a488d,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,F36-6114-06320-01,SIM-B-FGHORP-F36611406320-HEALTHY-033,2027-11-23,0,30,120,379.85,ACTIVE,2026-01-17,OUT_OF_STOCK,0
fa1d7a67-9cd9-470d-8b57-bd3433532cfe,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J83-8263-02641-01,SIM-B-FGHORP-J83826302641-HEALTHY-036,2027-07-28,0,74,222,39,ACTIVE,2026-05-15,OUT_OF_STOCK,0
698f0ffd-6f13-42ab-80b2-896b52c1dbfa,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J30-6902-03231-01,SIM-B-FGHORP-J30690203231-HEALTHY-041,2027-06-30,0,63,315,5.07,ACTIVE,2026-05-03,OUT_OF_STOCK,0
ba589dad-012b-4177-a4e9-8b374c4157f4,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,E11-0700-06587-02,SIM-B-FGHORP-E11070006587-HEALTHY-043,2028-05-27,0,53,212,317,ACTIVE,2026-02-09,OUT_OF_STOCK,0
a54cbc48-3d71-4ab1-bf4b-a330b741f82c,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,EA5-A264-08907-02,SIM-B-FGHORP-EA5A26408907-HEALTHY-077,2028-03-11,0,57,228,626.23,ACTIVE,2026-03-21,OUT_OF_STOCK,0
5568ac7c-8b1f-4427-8855-c07d43a3f467,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,DQ6-3173-03600-02,SIM-B-FGHORP-DQ6317303600-HEALTHY-084,2027-05-01,0,43,129,187,ACTIVE,2026-04-13,OUT_OF_STOCK,0
c5bdcac5-3f9b-4854-adfd-9da25d9328a7,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,EV7-D988-19272-01,SIM-B-FGHORP-EV7D98819272-HEALTHY-089,2027-03-06,0,40,120,12.18,ACTIVE,2026-04-18,OUT_OF_STOCK,0
ebdc4862-5b3c-42b3-a224-85e3bbf8adb2,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,E12-0698-04617-01,SIM-B-FGHORP-E12069804617-HEALTHY-121,2027-09-02,0,68,340,600,ACTIVE,2026-01-04,OUT_OF_STOCK,0
ac949640-c895-473e-8d34-4b96d7781924,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J30-6979-02947-01,SIM-B-FGHORP-J30697902947-HEALTHY-137,2027-11-01,0,21,105,277.5,ACTIVE,2026-01-17,OUT_OF_STOCK,0
9745817d-ffae-4ca9-971b-45e704c57cd6,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J74-9361-09457-01,SIM-B-FGHORP-J74936109457-HEALTHY-171,2027-09-04,0,20,60,314,ACTIVE,2026-01-08,OUT_OF_STOCK,0
48ea50e4-0283-4bee-81df-e48333ad5299,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,E40-C347-14943-01,SIM-B-FGHORP-E40C34714943-HEALTHY-194,2028-01-28,0,38,114,3643.35,ACTIVE,2026-05-10,OUT_OF_STOCK,0
0bc2ebc7-bcb5-4b12-b98f-6ffaf3405141,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,FQ9-A660-09065-01,SIM-B-FGHORP-FQ9A66009065-HEALTHY-221,2026-09-27,0,46,138,1641.77,ACTIVE,2026-03-18,OUT_OF_STOCK,0
fca1c738-2b80-4807-939e-48f68fb99b53,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,E12-9368-09463-01,SIM-B-FGHORP-E12936809463-HEALTHY-222,2027-06-17,0,41,205,650,ACTIVE,2026-03-26,OUT_OF_STOCK,0
1c5c1bc1-6b5b-40f0-9f4c-e05dc26c8f45,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,E40-C243-14629-02,SIM-B-FGHORP-E40C24314629-HEALTHY-229,2028-01-05,0,68,272,5866.5,ACTIVE,2026-03-15,OUT_OF_STOCK,0
d1668ac3-ddc5-4cbc-98cc-8770d802a361,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,E56-2033-02483-01,SIM-B-FGHORP-E56203302483-HEALTHY-275,2027-03-30,0,36,108,607,ACTIVE,2026-01-10,OUT_OF_STOCK,0
07d4b322-192d-4357-a28a-4c0f7f07287c,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,F27-4674-03774-01,SIM-B-FGHORP-F27467403774-HEALTHY-287,2027-01-30,0,56,224,75,ACTIVE,2025-12-23,OUT_OF_STOCK,0
e513e2ee-b8d8-4b92-b226-f7c2a296aac6,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,EZ3-B916-13901-01,SIM-B-FGHORP-EZ3B91613901-HEALTHY-292,2028-02-01,0,54,270,3762.19,ACTIVE,2026-01-08,OUT_OF_STOCK,0
5dc5cede-8fea-4cd1-9ea6-d1fb4adc94f2,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J91-1167-01850-01,SIM-B-FGHORP-J91116701850-HEALTHY-325,2027-01-14,0,52,260,23,ACTIVE,2025-12-21,OUT_OF_STOCK,0
0ab5612c-3988-4d4f-bf03-9bea2f0e7ea1,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,FT0-E066-00175-01,SIM-B-FGHORP-FT0E06600175-HEALTHY-328,2027-05-10,0,50,200,2.48,ACTIVE,2026-03-04,OUT_OF_STOCK,0
24c8217e-01ca-401f-a3ea-24b978472eed,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,F27-3776-05667-01,SIM-B-FGHORP-F27377605667-HEALTHY-331,2027-02-04,0,27,108,47.2,ACTIVE,2026-02-16,OUT_OF_STOCK,0
094d5df8-b6a0-49d8-971e-21f647dc3c6d,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J23-3595-05009-01,SIM-B-FGHORP-J23359505009-HEALTHY-332,2026-09-25,0,68,204,6.08,ACTIVE,2026-03-27,OUT_OF_STOCK,0
968028bb-e376-4982-954c-e9b61e89f900,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J82-0850-01035-01,SIM-B-FGHORP-J82085001035-HEALTHY-334,2027-12-07,0,20,100,17.77,ACTIVE,2026-05-17,OUT_OF_STOCK,0
3484b2ad-bf82-4ced-8de4-6c67a01b13a4,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J75-5654-05951-01,SIM-B-FGHORP-J75565405951-HEALTHY-335,2028-01-19,0,40,120,2466.62,ACTIVE,2026-04-08,OUT_OF_STOCK,0
fc84c439-ba94-4fe6-81df-e08de53940ce,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,F69-5059-05741-01,SIM-B-FGHORP-F69505905741-HEALTHY-342,2028-05-08,0,71,355,168.82,ACTIVE,2026-04-18,OUT_OF_STOCK,0
1d4eb606-ed45-4ead-8f37-a5f2739149a2,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J76-4233-04559-01,SIM-B-FGHORP-J76423304559-HEALTHY-343,2027-04-02,0,72,360,229.69,ACTIVE,2026-04-11,OUT_OF_STOCK,0
53db61dd-037b-4822-9c40-4c0899bc001f,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,F69-7821-11164-02,SIM-B-FGHORP-F69782111164-HEALTHY-369,2027-05-15,0,80,240,737.5,ACTIVE,2026-01-07,OUT_OF_STOCK,0
7ff6a649-1e48-4027-a100-8333b3a7a718,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J96-0798-00981-01,SIM-B-FGHORP-J96079800981-HEALTHY-372,2026-10-27,0,40,120,409.39,ACTIVE,2026-03-13,OUT_OF_STOCK,0
30494f53-0d6f-47f0-9bc5-7e065b3a16f7,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,EA5-A264-08905-02,SIM-B-FGHORP-EA5A26408905-HEALTHY-377,2027-08-23,0,38,190,390.69,ACTIVE,2026-01-15,OUT_OF_STOCK,0
9ad5c01c-fb14-4c58-83b1-2931cd791dcb,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,E56-8084-07490-01,SIM-B-FGHORP-E56808407490-HEALTHY-381,2026-10-12,0,58,290,460,ACTIVE,2026-03-17,OUT_OF_STOCK,0
7e80e84c-bb13-4c29-aeae-1b5ad8f8ffe1,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,FT0-0439-00940-02,SIM-B-FGHORP-FT0043900940-LOW_STOCK-000,2027-01-24,0,48,144,2.18,ACTIVE,2026-01-14,OUT_OF_STOCK,0
40dd47c8-4cf4-4abc-9234-a5ff7de6199d,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J23-3576-04341-01,SIM-B-FGHORP-J23357604341-LOW_STOCK-001,2027-12-07,0,58,290,0.16,ACTIVE,2026-05-05,OUT_OF_STOCK,0
dabd190f-44b4-4d0f-b87b-f2242f039690,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J33-6048-06244-01,SIM-B-FGHORP-J33604806244-LOW_STOCK-002,2027-01-07,0,49,245,1.32,ACTIVE,2026-02-15,OUT_OF_STOCK,0
a5ebea11-fc76-487d-b67c-45a01a3f558e,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J23-3580-00330-01,SIM-B-FGHORP-J23358000330-LOW_STOCK-003,2027-10-22,0,69,207,9.48,ACTIVE,2026-03-26,OUT_OF_STOCK,0
33bb150b-8281-4dc4-8736-a6923700b34a,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J23-3564-00235-01,SIM-B-FGHORP-J23356400235-LOW_STOCK-004,2028-03-13,0,64,192,0.13,ACTIVE,2026-04-19,OUT_OF_STOCK,0
bbadd999-a014-4e9f-bf2e-c7635aca1153,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,EC5-E416-20387-01,SIM-B-FGHORP-EC5E41620387-LOW_STOCK-005,2027-03-14,0,22,110,16.35,ACTIVE,2026-02-10,OUT_OF_STOCK,0
7ab151ae-b015-4f8a-91c0-e6a212b13806,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,F38-4765-00404-01,SIM-B-FGHORP-F38476500404-LOW_STOCK-006,2027-08-06,0,53,212,0.77,ACTIVE,2026-05-07,OUT_OF_STOCK,0
ae9b743c-356b-46d1-921d-e1a58c53b389,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,EI4-A361-06725-01,SIM-B-FGHORP-EI4A36106725-LOW_STOCK-007,2027-02-13,0,23,69,9.08,ACTIVE,2025-12-26,OUT_OF_STOCK,0
3397a29b-92fb-4281-905b-370aaa2987c9,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J38-5104-04917-01,SIM-B-FGHORP-J38510404917-LOW_STOCK-008,2028-05-08,0,20,100,31.05,ACTIVE,2026-04-25,OUT_OF_STOCK,0
f1a2b060-9efe-4946-9046-17eb658e662e,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,F28-3177-03713-01,SIM-B-FGHORP-F28317703713-LOW_STOCK-010,2026-11-04,0,47,235,75,ACTIVE,2026-04-27,OUT_OF_STOCK,0
95f444ea-13d3-4ff2-8437-d6125b6971f3,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,EE7-2855-11079-02,SIM-B-FGHORP-EE7285511079-LOW_STOCK-011,2027-06-01,0,23,115,17.48,ACTIVE,2026-04-08,OUT_OF_STOCK,0
2e0945d6-7c92-4fae-ae65-f1e9ce8cc9f1,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,EE6-A329-10898-01,SIM-B-FGHORP-EE6A32910898-LOW_STOCK-012,2026-09-24,0,75,225,6.5,ACTIVE,2026-03-21,OUT_OF_STOCK,0
810a53e2-eaee-4848-8d78-33fd4d02230a,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J82-9293-02567-02,SIM-B-FGHORP-J82929302567-LOW_STOCK-013,2028-06-15,0,21,84,0.47,ACTIVE,2026-01-10,OUT_OF_STOCK,0
57e64eed-7da6-48af-8cc2-9c563f4dd2ed,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,EU7-A442-17579-01,SIM-B-FGHORP-EU7A44217579-LOW_STOCK-015,2027-04-11,0,56,168,41.72,ACTIVE,2026-05-03,OUT_OF_STOCK,0
a5114dbd-661e-45d4-a9b2-484ad12b409d,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J30-6982-02259-01,SIM-B-FGHORP-J30698202259-LOW_STOCK-016,2028-06-09,0,60,240,3.95,ACTIVE,2026-02-25,OUT_OF_STOCK,0
a2514162-641d-4ae0-8a64-d122de417e9a,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,EE7-2855-10901-02,SIM-B-FGHORP-EE7285510901-LOW_STOCK-017,2027-12-01,0,55,220,17.48,ACTIVE,2026-02-12,OUT_OF_STOCK,0
6cf6bb26-dd17-49e8-be62-d51e3cc66340,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J82-B149-12335-01,SIM-B-FGHORP-J82B14912335-LOW_STOCK-023,2028-05-30,0,79,316,24.8,ACTIVE,2026-03-15,OUT_OF_STOCK,0
1d6118d1-8ff7-48aa-baac-97a6237316b2,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,E45-D169-17022-01,SIM-B-FGHORP-E45D16917022-LOW_STOCK-024,2028-06-10,0,56,224,48.54,ACTIVE,2025-12-25,OUT_OF_STOCK,0
3e32e1dd-4bec-46e9-a15c-a64221423b7d,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,F91-D814-19586-01,SIM-B-FGHORP-F91D81419586-LOW_STOCK-025,2027-01-02,0,74,296,2.26,ACTIVE,2026-04-09,OUT_OF_STOCK,0
1e283b6f-64e5-4672-b341-88f906b411b0,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,E55-4341-05039-01,SIM-B-FGHORP-E55434105039-LOW_STOCK-027,2027-09-06,0,37,185,44,ACTIVE,2026-01-05,OUT_OF_STOCK,0
a07a2562-4145-4ad5-9aa5-b43e7c8c6470,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,EA1-E285-20068-01,SIM-B-FGHORP-EA1E28520068-LOW_STOCK-028,2027-12-12,0,41,205,39.1,ACTIVE,2026-05-03,OUT_OF_STOCK,0
c09225c7-f47b-4eab-a8e1-501eebe41f29,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J83-1417-01887-01,SIM-B-FGHORP-J83141701887-LOW_STOCK-029,2026-10-25,0,27,81,5.93,ACTIVE,2026-05-16,OUT_OF_STOCK,0
3353890e-6e9c-4a6b-a375-ec7838dcf459,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,FT0-1472-03808-03,SIM-B-FGHORP-FT0147203808-LOW_STOCK-030,2028-02-26,0,76,380,1.26,ACTIVE,2026-03-25,OUT_OF_STOCK,0
b0aceace-9f07-4766-a57f-d5cdfd4f0f9c,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J81-1381-11898-02,SIM-B-FGHORP-J81138111898-LOW_STOCK-031,2027-06-04,0,64,320,3.16,ACTIVE,2026-01-03,OUT_OF_STOCK,0
4fc87817-2d93-46fb-8190-d25aaffaf747,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,F26-A071-10502-02,SIM-B-FGHORP-F26A07110502-LOW_STOCK-035,2028-03-22,0,66,198,102.82,ACTIVE,2026-04-24,OUT_OF_STOCK,0
4f49a5a3-12fd-444f-b478-371750d43f52,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,EB8-C889-03742-01,SIM-B-FGHORP-EB8C88903742-LOW_STOCK-036,2028-03-10,0,62,186,1.55,ACTIVE,2026-03-30,OUT_OF_STOCK,0
7731bde0-2e7d-464b-8402-d2fd758ecc8a,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,E07-4433-04812-03,SIM-B-FGHORP-E07443304812-LOW_STOCK-037,2026-11-15,0,24,72,1.35,ACTIVE,2026-05-02,OUT_OF_STOCK,0
51f4f34e-283d-4b57-b7d7-d558cb84af15,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,E09-0098-03936-04,SIM-B-FGHORP-E09009803936-LOW_STOCK-038,2028-04-22,0,51,153,1.31,ACTIVE,2026-03-15,OUT_OF_STOCK,0
20ba0300-6721-4275-acd5-f6db32e976ff,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,EY2-D777-05398-01,SIM-B-FGHORP-EY2D77705398-LOW_STOCK-039,2028-01-19,0,53,265,1.11,ACTIVE,2026-03-03,OUT_OF_STOCK,0
d3865d7d-97d1-4cb9-90f6-23e28a1186f6,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J36-4197-03643-01,SIM-B-FGHORP-J36419703643-LOW_STOCK-040,2027-11-26,0,44,176,43,ACTIVE,2026-04-25,OUT_OF_STOCK,0
e47cca77-49c9-4988-94d5-e8a11e971318,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,E50-2232-02617-01,SIM-B-FGHORP-E50223202617-NE_WARNING-003,2026-08-08,0,67,335,0.84,ACTIVE,2026-03-04,OUT_OF_STOCK,0
c72d46be-365d-43e0-a611-360394141f63,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,EV7-B112-12257-01,SIM-B-FGHORP-EV7B11212257-NE_WARNING-004,2026-09-09,0,50,250,41.44,ACTIVE,2026-04-15,OUT_OF_STOCK,0
8e6eecbb-ab7b-44e7-91ee-8900fcde5668,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,F68-A884-02428-01,SIM-B-FGHORP-F68A88402428-NE_WARNING-013,2026-08-29,0,21,105,50,ACTIVE,2026-03-20,OUT_OF_STOCK,0
49864476-5b6c-4292-9897-4148d69e8508,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J90-1610-01500-01,SIM-B-FGHORP-J90161001500-NE_WARNING-014,2026-07-28,0,54,216,2309.83,ACTIVE,2026-01-14,OUT_OF_STOCK,0
d8423c29-291a-4aca-82c2-d63095979a0d,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,E12-3499-20179-01,SIM-B-FGHORP-E12349920179-NE_WARNING-016,2026-08-31,0,63,252,155,ACTIVE,2026-01-23,OUT_OF_STOCK,0
dbd7f01b-32c6-4324-ada3-2c701b386043,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,F69-2534-01461-01,SIM-B-FGHORP-F69253401461-NE_WARNING-019,2026-07-21,0,74,222,176.25,ACTIVE,2026-01-17,OUT_OF_STOCK,0
a9491763-fa21-4a79-b47d-e9a5db8eedcf,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,EV8-E456-05097-01,SIM-B-FGHORP-EV8E45605097-NE_CRITICAL-002,2026-07-17,0,70,350,37.8,ACTIVE,2026-03-09,OUT_OF_STOCK,0
9c877d68-bb34-48f1-b897-c2848de3c8ba,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,FT0-5408-05771-01,SIM-B-FGHORP-FT0540805771-NE_CRITICAL-003,2026-07-11,0,80,400,113.48,ACTIVE,2026-03-02,OUT_OF_STOCK,0
343adc5a-1f44-4f21-ba28-d392d300bd3e,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J23-3586-02902-01,SIM-B-FGHORP-J23358602902-NE_CRITICAL-005,2026-07-18,0,25,125,9.12,ACTIVE,2026-03-14,OUT_OF_STOCK,0
498cb887-3596-46ed-9131-ae72380a541c,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,DO2-B759-13541-02,SIM-B-FGHORP-DO2B75913541-NE_CRITICAL-006,2026-07-09,0,24,120,52,ACTIVE,2026-01-04,OUT_OF_STOCK,0
1583ef55-6b86-4f5e-a1e9-a97241eb4e49,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J75-3798-04562-01,SIM-B-FGHORP-J75379804562-NE_CRITICAL-010,2026-07-06,0,49,196,480.3,ACTIVE,2026-01-19,OUT_OF_STOCK,0
0ba83078-0a6e-4869-9483-001ac0994dfb,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J23-3579-04319-01,SIM-B-FGHORP-J23357904319-NE_CRITICAL-012,2026-06-21,0,64,320,8.45,ACTIVE,2026-02-07,OUT_OF_STOCK,0
e801b42c-44ab-4e3f-ad84-9f567584b392,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,F27-7891-06467-01,SIM-B-FGHORP-F27789106467-NE_CRITICAL-016,2026-07-01,0,31,155,84.03,ACTIVE,2026-01-15,OUT_OF_STOCK,0
789a8c3e-33a6-4c2e-b852-4cc25165e57c,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,E42-2718-01016-01,SIM-B-FGHORP-E42271801016-PRE_OOS-000,2027-02-10,0,27,108,11.65,ACTIVE,2026-04-16,OUT_OF_STOCK,0
94c91d38-1988-479f-a1a9-df0d1f3a8e79,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J77-7232-07228-01,SIM-B-FGHORP-J77723207228-PRE_OOS-002,2026-09-26,0,39,195,2.54,ACTIVE,2025-12-27,OUT_OF_STOCK,0
ff15033c-ef55-44fa-8a46-02e0f82504cb,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,F26-1383-00130-01,SIM-B-FGHORP-F26138300130-PRE_OOS-003,2027-04-24,0,21,84,25.32,ACTIVE,2026-03-18,OUT_OF_STOCK,0
bde8af62-5fda-4034-b880-5d01e3419235,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J31-3599-04896-01,SIM-B-FGHORP-J31359904896-PRE_OOS-004,2027-09-16,0,44,176,0.44,ACTIVE,2026-05-19,OUT_OF_STOCK,0
cafd4944-b4d7-450a-b996-bfa62538dbc1,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,F33-4506-03186-01,SIM-B-FGHORP-F33450603186-PRE_OOS-009,2027-04-24,0,49,147,1.87,ACTIVE,2026-04-12,OUT_OF_STOCK,0
c184845e-3f1b-4b36-9a1e-8fa10b951d46,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,EC5-A306-05904-02,SIM-B-FGHORP-EC5A30605904-PRE_OOS-015,2027-01-12,0,33,132,2.87,ACTIVE,2026-03-26,OUT_OF_STOCK,0
3c449944-8d57-406c-b0ba-3c8265347235,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,J82-0450-00511-01,SIM-B-FGHORP-J82045000511-PRE_OOS-016,2028-01-11,0,32,160,0.54,ACTIVE,2025-12-30,OUT_OF_STOCK,0
26af867a-e2a2-46e4-b43b-3336535a5ec0,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,E53-5907-06103-01,SIM-B-FGHORP-E53590706103-PRE_OOS-018,2026-11-04,0,43,215,2.1,ACTIVE,2026-04-30,OUT_OF_STOCK,0
7a025e35-724e-456e-8c5a-53b12ef5f9cc,ab160e78-8e1a-4ee1-8a0a-3ab4adba302b,EA1-E494-20638-01,SIM-B-FGHORP-EA1E49420638-HEALTHY-092,2027-06-24,0,76,228,68.35,ACTIVE,2026-05-19,OUT_OF_STOCK,0
