id,pharmacy_id,drug_code,batch_number,system_quantity,counted_quantity,variance,variance_type,reason,status,resolved_by,resolved_at,created_at
6364d11f-1203-4869-b1e3-83c87c6161c1,63078148-c8f6-4537-b3f2-edcec7fd1bd4,A02-5695-03428-01,BASE-COMM-04267,19,23,4,SURPLUS,COUNTING_ERROR,REJECTED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
f6c4c87a-ae05-4f6c-9db2-df1cebf7694d,63078148-c8f6-4537-b3f2-edcec7fd1bd4,A23-5064-09333-02,BASE-COMM-01831,7,6,-1,SHORTAGE,THEFT_SUSPECTED,REJECTED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
d13cacbb-08d2-408f-a4cb-689a897e1bd3,f1c21a7b-b096-4416-ae32-343bb5fac048,B11-6623-04670-02,BASE-GENE-05783,16,11,-5,SHORTAGE,DISPENSING_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
1a036812-4647-447a-b494-4ca564aee011,63078148-c8f6-4537-b3f2-edcec7fd1bd4,A53-2425-02816-02,BASE-COMM-01782,0,7,7,SURPLUS,COUNTING_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
d767fb6f-2487-48e7-bcf7-50242f9dd454,63078148-c8f6-4537-b3f2-edcec7fd1bd4,A87-2820-04076-01,BASE-COMM-02189,0,5,5,SURPLUS,COUNTING_ERROR,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
dbe74257-f05b-4d5d-aa45-a74d291ac95a,63078148-c8f6-4537-b3f2-edcec7fd1bd4,A94-0368-01588-03,BASE-COMM-02395,3,2,-1,SHORTAGE,DISPENSING_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
7ba98232-b163-4b01-b21e-5994075824bd,63078148-c8f6-4537-b3f2-edcec7fd1bd4,AB0-8788-08660-01,BASE-COMM-04247,36,35,-1,SHORTAGE,COUNTING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
f7d5ad90-b6d3-4ee7-ac65-809f3e7f6e69,63078148-c8f6-4537-b3f2-edcec7fd1bd4,AK8-A475-11139-01,BASE-COMM-03753,0,6,6,SURPLUS,SYSTEM_ERROR,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
c349bdd0-1fe5-483c-b52e-638b71eba7d6,63078148-c8f6-4537-b3f2-edcec7fd1bd4,B08-8433-05295-01,BASE-COMM-06350,0,8,8,SURPLUS,RECEIVING_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
12f458ba-df6b-4479-a6d8-033ba5fec49c,63078148-c8f6-4537-b3f2-edcec7fd1bd4,B11-6711-02567-01,BASE-COMM-04899,17,14,-3,SHORTAGE,COUNTING_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
e00bb559-e747-4fbe-b784-2a5fb9b0a81b,f1c21a7b-b096-4416-ae32-343bb5fac048,B11-6986-02441-03,ENH-FGH-MAIN-01389,22,31,9,SURPLUS,COUNTING_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
ae7b2814-e989-4154-8aa5-17ac2785e46a,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,A17-1544-03581-01,ENH-FSC-ONC-02827,3,2,-1,SHORTAGE,SYSTEM_ERROR,REJECTED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
519a6159-a2cb-4677-a288-010c2250d113,f1c21a7b-b096-4416-ae32-343bb5fac048,A29-7583-10684-02,ENH-FGH-MAIN-01599,4,3,-1,SHORTAGE,THEFT_SUSPECTED,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
02702e14-3e0c-497a-8768-2ea5082849d2,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,A54-7051-07095-01,BASE-SPEC-06351,1,0,-1,SHORTAGE,COUNTING_ERROR,REJECTED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
2560afa9-d4f9-4079-a03c-e0df43742d36,f1c21a7b-b096-4416-ae32-343bb5fac048,A74-4736-14992-02,ENH-FGH-MAIN-01234,15,13,-2,SHORTAGE,COUNTING_ERROR,REJECTED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
8e2c16ae-c9a7-462d-a9a1-e4f2eed508ae,3ac8d640-6143-48b1-847a-ec720633e254,A15-4689-04760-01,BASE-GENE-02846,4,3,-1,SHORTAGE,COUNTING_ERROR,REJECTED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
7002b771-6149-46b0-8b6a-1151b0da7f23,3ac8d640-6143-48b1-847a-ec720633e254,A36-B968-11221-02,ENH-FSC-CARD-03828,2,1,-1,SHORTAGE,THEFT_SUSPECTED,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
dc3679c4-23f0-4d58-9aca-af820c247d50,3ac8d640-6143-48b1-847a-ec720633e254,A37-3204-03597-01,ENH-FSC-CARD-03746,49,35,-14,SHORTAGE,THEFT_SUSPECTED,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
ec0ee3c0-0280-4f8f-928d-d107f821190b,f1c21a7b-b096-4416-ae32-343bb5fac048,B14-5639-05960-01,ENH-FGH-MAIN-02149,0,8,8,SURPLUS,SYSTEM_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
72c63028-dee8-4fe2-9213-1e7b3fc38b5d,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,A17-5161-02094-01,ENH-FSC-ONC-02369,1,0,-1,SHORTAGE,SYSTEM_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
7c81d9e3-3120-442f-892f-6861e159c02a,3ac8d640-6143-48b1-847a-ec720633e254,A51-1962-02352-01,ENH-FSC-CARD-03719,5,4,-1,SHORTAGE,DISPENSING_ERROR,REJECTED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
3c471008-d26d-4137-ae8f-ea3d07d0f7f7,3ac8d640-6143-48b1-847a-ec720633e254,A53-2252-02894-01,ENH-FSC-CARD-03789,8,13,5,SURPLUS,COUNTING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
b311e6fc-512c-468e-881a-8ab5e0a0abb4,f1c21a7b-b096-4416-ae32-343bb5fac048,A11-3663-04066-01,BASE-GENE-00343,1,0,-1,SHORTAGE,DISPENSING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
f9a9077c-ab9d-4bb9-b71d-7fb33b7efd6a,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,A23-1450-01918-01,BASE-SPEC-06654,43,33,-10,SHORTAGE,SYSTEM_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
26a3df2f-75ca-4c5e-88d7-7b6cf533f2b7,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,A19-2046-02408-01,BASE-SPEC-06445,47,44,-3,SHORTAGE,COUNTING_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
5541fa43-d981-4cd9-8762-b5e004f0915a,3ac8d640-6143-48b1-847a-ec720633e254,A74-4736-14992-02,BASE-GENE-05647,17,15,-2,SHORTAGE,SYSTEM_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
c5cad48d-d4c4-4df4-b610-86fd57420f05,f1c21a7b-b096-4416-ae32-343bb5fac048,B19-0367-03626-01,BASE-GENE-02602,3,2,-1,SHORTAGE,THEFT_SUSPECTED,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
c6bccded-fcaa-4cf5-99ae-1806baa369df,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,A36-B105-08163-02,BASE-SPEC-04767,5,3,-2,SHORTAGE,THEFT_SUSPECTED,UNDER_REVIEW,,,2026-03-28T09:00:00
f8302213-d4b9-4556-ab4c-cbd536c882f4,3ac8d640-6143-48b1-847a-ec720633e254,A85-1524-03776-01,BASE-GENE-02088,0,2,2,SURPLUS,SYSTEM_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
0813a26c-de75-4be7-8c93-4e63426eff4e,3ac8d640-6143-48b1-847a-ec720633e254,A91-4215-04595-01,BASE-GENE-04864,7,5,-2,SHORTAGE,COUNTING_ERROR,REJECTED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
67b4636f-5fba-4972-a4c0-f053b3aa80be,f1c21a7b-b096-4416-ae32-343bb5fac048,A76-4509-00976-01,ENH-FGH-MAIN-01877,53,39,-14,SHORTAGE,SYSTEM_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
1c52fc9e-a8f4-4243-a474-527dc52d242a,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,A36-A201-10728-01,ENH-FSC-ONC-02245,1,0,-1,SHORTAGE,SYSTEM_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
9d23046d-01e0-4313-a5ce-19fc6b40a16d,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,A23-5064-03388-02,ENH-FSC-ONC-02702,0,2,2,SURPLUS,SYSTEM_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
a4c91b46-bbf8-4c56-a0b9-a4341db57152,3ac8d640-6143-48b1-847a-ec720633e254,AJ4-4237-04665-02,ENH-FSC-CARD-03803,4,3,-1,SHORTAGE,COUNTING_ERROR,REJECTED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
f50b9438-3dfb-4389-bbd9-2ba0029429a7,f1c21a7b-b096-4416-ae32-343bb5fac048,B28-9506-02945-02,ENH-FGH-MAIN-01791,3,7,4,SURPLUS,SYSTEM_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
54600b79-d24f-4ca7-817e-5266db6abf14,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,A36-C307-04941-01,ENH-FSC-ONC-02627,1,0,-1,SHORTAGE,COUNTING_ERROR,REJECTED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
3b3fc7c6-1f29-451d-86f8-4e3ae6aca5f6,3ac8d640-6143-48b1-847a-ec720633e254,B08-0350-04670-01,BASE-GENE-03851,43,36,-7,SHORTAGE,COUNTING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
ca58eff8-d3f6-4046-89a2-97a4c8c9528b,3ac8d640-6143-48b1-847a-ec720633e254,B08-B621-00078-01,BASE-GENE-04087,67,73,6,SURPLUS,RECEIVING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
44838b39-b8b9-4058-800d-64d2bc393dda,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,A40-2384-01119-01,BASE-SPEC-05250,6,5,-1,SHORTAGE,THEFT_SUSPECTED,UNDER_REVIEW,,,2026-03-28T09:00:00
aebd4d61-a3b2-44e3-a14a-3d506857a3bc,3ac8d640-6143-48b1-847a-ec720633e254,B33-1949-02368-01,BASE-GENE-05550,2,1,-1,SHORTAGE,THEFT_SUSPECTED,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
25420fff-f5ca-40a7-a64b-b3381609da02,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,A37-4016-19339-01,ENH-FSC-ONC-02434,0,7,7,SURPLUS,COUNTING_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
858b22b8-afbc-4ad8-8062-65fa71773a8b,3ac8d640-6143-48b1-847a-ec720633e254,B46-5682-01576-01,BASE-GENE-06691,5,3,-2,SHORTAGE,THEFT_SUSPECTED,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
dba87c67-9263-4edb-878c-4349eb4c753b,f1c21a7b-b096-4416-ae32-343bb5fac048,B29-4170-05810-01,ENH-FGH-MAIN-01806,28,21,-7,SHORTAGE,COUNTING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
dbda87fd-f798-439b-ae35-32f7733845f0,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,A54-7890-01278-03,ENH-FSC-ONC-02233,4,3,-1,SHORTAGE,SYSTEM_ERROR,REJECTED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
19853f4a-13b2-44e6-9100-b1d99c182593,f1c21a7b-b096-4416-ae32-343bb5fac048,A37-2640-03203-02,BASE-GENE-03862,10,16,6,SURPLUS,SYSTEM_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
9df4f4b5-4b04-4e12-a4e1-eb5b096227d1,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,A74-4511-00977-01,ENH-FSC-ONC-02790,0,4,4,SURPLUS,COUNTING_ERROR,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
28434a34-5065-4751-b2bc-3a86dc35afc2,f1c21a7b-b096-4416-ae32-343bb5fac048,A76-4510-00977-01,ENH-FGH-MAIN-01715,3,12,9,SURPLUS,SYSTEM_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
e78034dd-4f91-4661-8261-f82dbcc987b9,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,A54-7274-07278-01,ENH-FSC-ONC-02378,3,4,1,SURPLUS,COUNTING_ERROR,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
2c5cd2d7-7f6a-44d2-8ebc-8865c8f0b26d,3ac8d640-6143-48b1-847a-ec720633e254,BC3-9325-09392-01,BASE-GENE-06155,3,10,7,SURPLUS,SYSTEM_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
ee478aa0-0476-4ba2-ae30-d9565853e2c1,3ac8d640-6143-48b1-847a-ec720633e254,BD1-4867-09419-02,ENH-FSC-CARD-03899,7,6,-1,SHORTAGE,COUNTING_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
7e2fd3d5-be72-4922-9ca4-690eda2f58f8,f1c21a7b-b096-4416-ae32-343bb5fac048,B30-0846-01011-01,ENH-FGH-MAIN-02068,4,3,-1,SHORTAGE,DISPENSING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
ae3f3b8a-58d4-48a5-9782-3cdc7088cf90,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,A60-1982-02381-02,ENH-FSC-ONC-02768,4,3,-1,SHORTAGE,COUNTING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
98bff363-63f3-4af9-8bf5-be94466afc13,3ac8d640-6143-48b1-847a-ec720633e254,BS9-A743-11869-01,BASE-GENE-07221,0,8,8,SURPLUS,COUNTING_ERROR,APPROVED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
69c36b5b-e9f0-4cf3-a8a4-82f518cb0b1d,3ac8d640-6143-48b1-847a-ec720633e254,BX0-9758-07300-02,ENH-FSC-CARD-03614,109,92,-17,SHORTAGE,DISPENSING_ERROR,REJECTED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
1e94ec3f-ba85-483e-9d8b-55777e9b6a79,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,A64-4038-04146-01,BASE-SPEC-01072,6,13,7,SURPLUS,COUNTING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
976cf36e-9905-4905-a7e0-565faedae7d7,3ac8d640-6143-48b1-847a-ec720633e254,C15-0102-04926-01,ENH-FSC-CARD-03623,2,1,-1,SHORTAGE,THEFT_SUSPECTED,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
8085f0c5-42c4-46b3-88b1-18c595229e7b,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,A60-5284-05611-01,ENH-FSC-ONC-02546,11,9,-2,SHORTAGE,SYSTEM_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
ff1d74d2-ef9b-4a72-826c-868826c8bed2,3ac8d640-6143-48b1-847a-ec720633e254,C30-1722-02153-01,BASE-GENE-00232,0,1,1,SURPLUS,COUNTING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
989176e4-a4bb-449b-9f24-2a46332b4e39,f1c21a7b-b096-4416-ae32-343bb5fac048,B30-5576-05873-01,ENH-FGH-MAIN-01862,0,4,4,SURPLUS,RECEIVING_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
cfa0b09d-9949-4f6d-902f-3cca76d43c69,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,A68-1521-00318-01,BASE-SPEC-03047,9,8,-1,SHORTAGE,THEFT_SUSPECTED,UNDER_REVIEW,,,2026-03-28T09:00:00
38ef9927-d4ce-41cf-b6e2-c944c08a7f18,3ac8d640-6143-48b1-847a-ec720633e254,C71-0640-05988-01,ENH-FSC-CARD-03767,2,1,-1,SHORTAGE,SYSTEM_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
1e11fbf1-9c87-4510-b7e1-9eb432abfe4a,3ac8d640-6143-48b1-847a-ec720633e254,C71-0641-05989-01,BASE-GENE-02995,1,0,-1,SHORTAGE,SYSTEM_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
bc885b67-51a3-4cff-8fca-6c4231cd4dd9,f1c21a7b-b096-4416-ae32-343bb5fac048,A77-3819-04128-01,BASE-GENE-06978,4,3,-1,SHORTAGE,THEFT_SUSPECTED,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
e7f14928-6c16-4fb5-880b-fe4d045df52b,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,A68-0793-00949-01,ENH-FSC-ONC-02623,5,3,-2,SHORTAGE,THEFT_SUSPECTED,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
ab1e90ad-2051-46e2-a444-e67ccbfa84df,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,A68-0169-03735-01,ENH-FSC-ONC-02892,2,1,-1,SHORTAGE,COUNTING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
00b2b0b4-a7c7-4d65-ab10-4485fbd8c926,3ac8d640-6143-48b1-847a-ec720633e254,C78-0520-02222-01,ENH-FSC-CARD-03772,2,1,-1,SHORTAGE,COUNTING_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
a61e1b1e-3d42-4eb0-b4f4-4c56a38e3253,f1c21a7b-b096-4416-ae32-343bb5fac048,B31-5820-00199-02,ENH-FGH-MAIN-01756,2,1,-1,SHORTAGE,THEFT_SUSPECTED,UNDER_REVIEW,,,2026-03-28T09:00:00
668b3fdc-510b-480b-9da9-8c53703e86f7,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,A70-9575-00949-01,ENH-FSC-ONC-02517,1,0,-1,SHORTAGE,SYSTEM_ERROR,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
f1b7056d-37f5-4738-a6fb-d62e27a9f4b3,3ac8d640-6143-48b1-847a-ec720633e254,D07-3065-03840-01,BASE-GENE-05087,1,9,8,SURPLUS,COUNTING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
d814ed82-5364-4ca9-847b-3e6fe342f95a,3ac8d640-6143-48b1-847a-ec720633e254,D18-3046-03517-01,ENH-FSC-CARD-03726,25,22,-3,SHORTAGE,DISPENSING_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
470376f0-08e8-415f-be54-5745a1cebb51,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,A72-6079-05367-01,BASE-SPEC-06257,5,3,-2,SHORTAGE,COUNTING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
869b9c64-315e-4cba-8c81-786be09f91e9,3ac8d640-6143-48b1-847a-ec720633e254,D51-3309-03429-01,BASE-GENE-04828,75,64,-11,SHORTAGE,SYSTEM_ERROR,REJECTED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
1a86368f-6c8b-4d24-9c92-21c50d9fabd9,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,A72-0855-01047-01,ENH-FSC-ONC-02315,1,0,-1,SHORTAGE,COUNTING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
21069a1a-b355-432a-9d1c-5ceb63b56948,3ac8d640-6143-48b1-847a-ec720633e254,D60-0699-00778-01,BASE-GENE-04712,69,60,-9,SHORTAGE,THEFT_SUSPECTED,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
01cde6db-c3a9-460a-9015-4fbdab4890da,f1c21a7b-b096-4416-ae32-343bb5fac048,B38-1603-03328-01,BASE-GENE-02884,1,0,-1,SHORTAGE,SYSTEM_ERROR,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
9de136c9-1c8a-4ae4-ab89-ec29a0e2d845,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,A76-4509-00976-01,BASE-SPEC-07600,16,14,-2,SHORTAGE,DISPENSING_ERROR,REJECTED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
7024e74b-40fd-4746-b23c-0f5141d41af7,f1c21a7b-b096-4416-ae32-343bb5fac048,A43-0711-00818-01,BASE-GENE-04602,452,462,10,SURPLUS,RECEIVING_ERROR,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
3d3f895a-8b95-43ce-a0a7-a555ebbd2e10,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,B08-2903-03352-01,BASE-SPEC-01679,48,57,9,SURPLUS,RECEIVING_ERROR,REJECTED,Dr. Mohammed Al Shamsi,2026-03-28T16:00:00,2026-03-28T09:00:00
bc492675-6971-4b81-81c1-78a3ba0ec43a,f1c21a7b-b096-4416-ae32-343bb5fac048,A77-4244-04689-01,ENH-FGH-MAIN-01344,24,27,3,SURPLUS,SYSTEM_ERROR,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
807ae47a-96db-48cc-806a-a1dd258a3016,3ac8d640-6143-48b1-847a-ec720633e254,D86-1711-02125-01,BASE-GENE-04577,17,16,-1,SHORTAGE,DISPENSING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
83ae1a2b-7747-4159-8b89-8c23492c2440,3ac8d640-6143-48b1-847a-ec720633e254,D86-3462-04357-01,BASE-GENE-06893,0,5,5,SURPLUS,COUNTING_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
cc106555-5e94-4ad1-b259-e1eed5cf5cd1,3ac8d640-6143-48b1-847a-ec720633e254,D88-1206-01556-01,BASE-GENE-03680,2,1,-1,SHORTAGE,DISPENSING_ERROR,APPROVED,Dr. Ahmed Al Mansoori,2026-03-28T16:00:00,2026-03-28T09:00:00
22cfa4b3-93c8-4cbd-b32a-e4e96eeb0d6f,f1c21a7b-b096-4416-ae32-343bb5fac048,B43-0129-05374-01,BASE-GENE-02294,0,6,6,SURPLUS,SYSTEM_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
af95ad29-80a2-47c9-b940-f98fb4dd200e,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,A78-D449-17845-01,BASE-SPEC-07948,3,2,-1,SHORTAGE,THEFT_SUSPECTED,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
c7e771ff-52ad-4498-a6b1-50df5490a4f8,3ac8d640-6143-48b1-847a-ec720633e254,DM2-1439-04225-02,ENH-FSC-CARD-03687,0,5,5,SURPLUS,SYSTEM_ERROR,APPROVED,Dr. Sara Al Nuaimi,2026-03-28T16:00:00,2026-03-28T09:00:00
a35ba2fa-1d1a-41ac-95b3-046181427049,3ac8d640-6143-48b1-847a-ec720633e254,DM3-A096-10604-01,BASE-GENE-05539,7,5,-2,SHORTAGE,COUNTING_ERROR,REJECTED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
1260eb6b-d58d-49d4-880c-bd7d05b6e098,f1c21a7b-b096-4416-ae32-343bb5fac048,A14-2766-01307-01,ENH-FGH-MAIN-01959,8,14,6,SURPLUS,RECEIVING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
bac3343d-075b-4337-9c8c-8c380a31eed9,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,A85-1524-03779-01,ENH-FSC-ONC-02754,1,0,-1,SHORTAGE,THEFT_SUSPECTED,APPROVED,Pharm. Khalid Al Rashidi,2026-03-28T16:00:00,2026-03-28T09:00:00
355932b0-5873-41cb-abbf-70508a1170d1,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,A84-7764-00580-01,BASE-SPEC-03153,0,9,9,SURPLUS,COUNTING_ERROR,APPROVED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
b30389c2-d7ef-476c-ba3b-521931a0986a,ff4445cb-add6-4bca-9b1b-bcfa8c1953a9,A70-9894-04047-02,BASE-COMM-07370,0,1,1,SURPLUS,SYSTEM_ERROR,REJECTED,Dr. Fatima Al Zaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
1d3bec9c-a46b-439a-b5c9-500587904604,f1c21a7b-b096-4416-ae32-343bb5fac048,B46-3628-02166-01,ENH-FGH-MAIN-01992,10,8,-2,SHORTAGE,COUNTING_ERROR,UNDER_REVIEW,,,2026-03-28T09:00:00
f0ada1ab-5ef2-4fbf-8637-956fd36eb2bc,bf2f1d66-b217-4b41-acb7-3605bd2ce28a,A98-A156-10657-01,BASE-SPEC-00750,71,51,-20,SHORTAGE,THEFT_SUSPECTED,UNDER_REVIEW,,,2026-03-28T09:00:00
88877bc8-78da-41de-84ed-b6052e733311,64b87f0b-d7de-46cc-9900-026be05d37d0,A14-2766-01307-01,BASE-ER-01536,0,7,7,SURPLUS,SYSTEM_ERROR,APPROVED,Pharm. Aisha Al Kaabi,2026-03-28T16:00:00,2026-03-28T09:00:00
